date,address,long,lat,district
2022-03-18T00:00:00Z,虹口区车站北路732弄,121.4728865,31.30337779,虹口区
2022-03-18T00:00:00Z,虹口区四川北路1906弄,121.4918943,31.2679382,虹口区
2022-03-18T00:00:00Z,虹口区万安路1323弄,121.4720859,31.30790361,虹口区
2022-03-18T00:00:00Z,虹口区场中路115弄,121.4886999,31.31418595,虹口区
2022-03-18T00:00:00Z,虹口区欧阳路289弄,121.4950836,31.27400764,虹口区
2022-03-18T00:00:00Z,虹口区东大名路888弄,121.511163,31.25583488,虹口区
2022-03-18T00:00:00Z,虹口区吴家湾路101弄,121.4912885,31.29907738,虹口区
2022-03-18T00:00:00Z,虹口区广灵二村,121.4849468,31.29175003,虹口区
2022-03-18T00:00:00Z,杨浦区国权后路15弄,121.5121832,31.29477623,杨浦区
2022-03-18T00:00:00Z,杨浦区政通路9弄,121.5294155,31.31114503,杨浦区
2022-03-18T00:00:00Z,杨浦区长阳路2087弄,121.546965,31.27887993,杨浦区
2022-03-18T00:00:00Z,杨浦区控江路2028号,121.5164554,31.27895724,杨浦区
2022-03-18T00:00:00Z,杨浦区国顺路398号,121.515709,31.29867387,杨浦区
2022-03-18T00:00:00Z,杨浦区凤城三村,121.528298,31.28782287,杨浦区
2022-03-18T00:00:00Z,杨浦区凤城二村,121.5251343,31.28413402,杨浦区
2022-03-18T00:00:00Z,宝山区大华路301弄,121.4230295,31.27629317,宝山区
2022-03-18T00:00:00Z,宝山区顾陈路319号,121.3998625,31.3466201,宝山区
2022-03-18T00:00:00Z,宝山区顾村镇盛宅村,121.4169355,31.35502391,宝山区
2022-03-18T00:00:00Z,宝山区大华二路80号,121.4221456,31.27857208,宝山区
2022-03-18T00:00:00Z,宝山区呼玛二村,121.4533097,31.34725655,宝山区
2022-03-18T00:00:00Z,宝山区虎林路135弄,121.46483,31.34264991,宝山区
2022-03-18T00:00:00Z,宝山区华灵路1681弄,121.4156744,31.28674371,宝山区
2022-03-18T00:00:00Z,宝山区菊泉街400弄,121.3796823,31.36452944,宝山区
2022-03-18T00:00:00Z,宝山区大华路455弄,121.421638,31.2769129,宝山区
2022-03-18T00:00:00Z,宝山区菊太路1609弄,121.355685,31.35174486,宝山区
2022-03-18T00:00:00Z,宝山区沙浦路311弄,121.3921299,31.36012562,宝山区
2022-03-18T00:00:00Z,宝山区华灵路1900弄,121.4115141,31.28487853,宝山区
2022-03-18T00:00:00Z,宝山区十二房路,121.3903749,31.36868654,宝山区
2022-03-18T00:00:00Z,宝山区泰和西路3463弄,121.4124374,31.35555523,宝山区
2022-03-18T00:00:00Z,宝山区永顺路81弄,121.355972,31.41836999,宝山区
2022-03-18T00:00:00Z,宝山区友谊路2699号,121.4423953,31.3931588,宝山区
2022-03-18T00:00:00Z,宝山区新沪路864号,121.4256618,31.27731713,宝山区
2022-03-18T00:00:00Z,宝山区长江路868号,121.4904368,31.35208786,宝山区
2022-03-18T00:00:00Z,宝山区长临路1318弄,121.4369974,31.33432278,宝山区
2022-03-18T00:00:00Z,闵行区七莘路2465弄30支弄,121.3472566,31.17430329,闵行区
2022-03-18T00:00:00Z,闵行区华漕新村,121.3348878,31.23316849,闵行区
2022-03-18T00:00:00Z,闵行区春申路1580弄,121.4384962,31.12197176,闵行区
2022-03-18T00:00:00Z,闵行区都会路258号,121.4381849,31.04269018,闵行区
2022-03-18T00:00:00Z,闵行区北翟路3318弄,121.3209435,31.22983243,闵行区
2022-03-18T00:00:00Z,闵行区东川路800号,121.443284,31.03202884,闵行区
2022-03-18T00:00:00Z,闵行区东风村,121.5510635,31.10886799,闵行区
2022-03-18T00:00:00Z,闵行区剑川路198弄,121.468835,31.04639767,闵行区
2022-03-18T00:00:00Z,闵行区剑川路201弄,121.4704969,31.04512645,闵行区
2022-03-18T00:00:00Z,闵行区剑川路综合服务中心工地宿舍,121.4529679,31.04065352,闵行区
2022-03-18T00:00:00Z,闵行区华宁路1399弄,121.3968988,31.02936177,闵行区
2022-03-18T00:00:00Z,闵行区普乐路460号,121.4308615,31.12223306,闵行区
2022-03-18T00:00:00Z,闵行区莲花南路1108弄,121.4160332,31.11129435,闵行区
2022-03-18T00:00:00Z,闵行区梅陇二村,121.4170555,31.14070475,闵行区
2022-03-18T00:00:00Z,闵行区金平路558弄,121.414039,31.02102696,闵行区
2022-03-18T00:00:00Z,闵行区银春路2200弄,121.392444,31.03087386,闵行区
2022-03-18T00:00:00Z,闵行区民建村,121.4617122,31.10191952,闵行区
2022-03-18T00:00:00Z,闵行区银都路2688弄,121.4131855,31.10377327,闵行区
2022-03-18T00:00:00Z,闵行区申北路135弄,121.3909545,31.09658763,闵行区
2022-03-18T00:00:00Z,闵行区普乐路425弄,121.4309131,31.12098621,闵行区
2022-03-18T00:00:00Z,闵行区名都路58弄,121.3962676,31.11266616,闵行区
2022-03-18T00:00:00Z,闵行区北翟路2000弄,121.3376045,31.23228963,闵行区
2022-03-18T00:00:00Z,闵行区江汉路200弄,121.5049917,31.10783523,闵行区
2022-03-18T00:00:00Z,闵行区沪闵路6780弄,121.3986145,31.12880437,闵行区
2022-03-18T00:00:00Z,嘉定区温宿路6弄,121.2560585,31.39485404,嘉定区
2022-03-18T00:00:00Z,嘉定区崇教路267号,121.2806331,31.32631981,嘉定区
2022-03-18T00:00:00Z,嘉定区城中路213弄,121.2513198,31.39671688,嘉定区
2022-03-18T00:00:00Z,嘉定区温宿路39弄,121.254382,31.39339576,嘉定区
2022-03-18T00:00:00Z,嘉定区温宿路45号,121.2541131,31.39354719,嘉定区
2022-03-18T00:00:00Z,嘉定区建华路64号,121.3571273,31.27728001,嘉定区
2022-03-18T00:00:00Z,嘉定区靖远路742弄,121.33903,31.26118688,嘉定区
2022-03-18T00:00:00Z,嘉定区靖远路1099弄,121.3307474,31.26081955,嘉定区
2022-03-18T00:00:00Z,嘉定区金园一路1118弄,121.319776,31.25380585,嘉定区
2022-03-18T00:00:00Z,嘉定区海波路333弄,121.346782,31.27268689,嘉定区
2022-03-18T00:00:00Z,嘉定区海川路58弄,121.3546592,31.27186612,嘉定区
2022-03-18T00:00:00Z,嘉定区华江支路328弄,121.3462553,31.26497448,嘉定区
2022-03-18T00:00:00Z,嘉定区临夏路98弄,121.3435144,31.2646047,嘉定区
2022-03-18T00:00:00Z,嘉定区芳林路1357弄,121.3209587,31.31300883,嘉定区
2022-03-18T00:00:00Z,嘉定区澄浏中路1855弄,121.2914173,31.37319069,嘉定区
2022-03-18T00:00:00Z,嘉定区南新路478弄,121.22105,31.43387893,嘉定区
2022-03-18T00:00:00Z,嘉定区沈徐路128弄,121.2740817,31.32491149,嘉定区
